Drug A,Drug B,Strain,Bliss Score,p-value,Interaction Type,Drug A Inchikey,Drug B Inchikey,Specie,Drug Pair
linezolid,omeprazole,staphylococcus aureus dsm 20231,0.1949,0.0064434501431746,antagonism,TYZROVQLWOKYKF-ZDUSSCGKSA-N,KWORUUGOSLYAGD-UHFFFAOYSA-N,staphylococcus aureus,"('KWORUUGOSLYAGD-UHFFFAOYSA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
mitomycin c,omeprazole,staphylococcus aureus dsm 20231,0.1689,0.0047029779780642,antagonism,NWIBSHFKIJFRCO-WUDYKRTCSA-N,KWORUUGOSLYAGD-UHFFFAOYSA-N,staphylococcus aureus,"('KWORUUGOSLYAGD-UHFFFAOYSA-N', 'NWIBSHFKIJFRCO-WUDYKRTCSA-N')"
mitomycin c,thymol,staphylococcus aureus dsm 20231,-0.2906,0.0026742423796836,neutral,NWIBSHFKIJFRCO-WUDYKRTCSA-N,MGSRCZKZVOBKFT-UHFFFAOYSA-N,staphylococcus aureus,"('MGSRCZKZVOBKFT-UHFFFAOYSA-N', 'NWIBSHFKIJFRCO-WUDYKRTCSA-N')"
mitomycin c,ticagrelor,staphylococcus aureus dsm 20231,-0.3924,0.0026742423796836,synergy,NWIBSHFKIJFRCO-WUDYKRTCSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('NWIBSHFKIJFRCO-WUDYKRTCSA-N', 'OEKWJQXRCDYSHL-FNOIDJSQSA-N')"
mitomycin c,tolfenamic,staphylococcus aureus dsm 20231,-0.2943,0.0026742423796836,synergy,NWIBSHFKIJFRCO-WUDYKRTCSA-N,YEZNLOUZAIOMLT-UHFFFAOYSA-N,staphylococcus aureus,"('NWIBSHFKIJFRCO-WUDYKRTCSA-N', 'YEZNLOUZAIOMLT-UHFFFAOYSA-N')"
metronidazole,ticagrelor,staphylococcus aureus dsm 20231,0.1513,0.0098119684434434,antagonism,VAOCPAMSLUNLGC-UHFFFAOYSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('OEKWJQXRCDYSHL-FNOIDJSQSA-N', 'VAOCPAMSLUNLGC-UHFFFAOYSA-N')"
methotrexate,penicillin g,staphylococcus aureus dsm 20231,-0.1749,0.0209825171329021,synergy,FBOZXECLQNJBKD-ZDUSSCGKSA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,staphylococcus aureus,"('FBOZXECLQNJBKD-ZDUSSCGKSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
methotrexate,trimethoprim,staphylococcus aureus dsm 20231,-0.2301,0.0144515349789524,synergy,FBOZXECLQNJBKD-ZDUSSCGKSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('FBOZXECLQNJBKD-ZDUSSCGKSA-N', 'IEDVJHCEMCRBQM-UHFFFAOYSA-N')"
pseudomonic acid,ticagrelor,staphylococcus aureus dsm 20231,0.2407,0.0026742423796836,antagonism,MINDHVHHQZYEEK-HBBNESRFSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('MINDHVHHQZYEEK-HBBNESRFSA-N', 'OEKWJQXRCDYSHL-FNOIDJSQSA-N')"
moxifloxacin,tolfenamic,staphylococcus aureus dsm 20231,-0.1212,0.0098119684434434,synergy,FABPRXSRWADJSP-MEDUHNTESA-N,YEZNLOUZAIOMLT-UHFFFAOYSA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'YEZNLOUZAIOMLT-UHFFFAOYSA-N')"
nitrofurantoin,ticagrelor,staphylococcus aureus dsm 20231,-0.2755,0.0082036909091045,synergy,NXFQHRVNIOXGAQ-YCRREMRBSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('NXFQHRVNIOXGAQ-YCRREMRBSA-N', 'OEKWJQXRCDYSHL-FNOIDJSQSA-N')"
novobiocin,ticagrelor,staphylococcus aureus dsm 20231,0.1763,0.0026742423796836,antagonism,YJQPYGGHQPGBLI-KGSXXDOSSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('OEKWJQXRCDYSHL-FNOIDJSQSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
oxacillin,ticagrelor,staphylococcus aureus dsm 20231,0.1705,0.0026742423796836,antagonism,UWYHMGVUTGAWSP-JKIFEVAISA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('OEKWJQXRCDYSHL-FNOIDJSQSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
oxacillin,tolfenamic,staphylococcus aureus dsm 20231,0.1409,0.0253395425484774,antagonism,UWYHMGVUTGAWSP-JKIFEVAISA-N,YEZNLOUZAIOMLT-UHFFFAOYSA-N,staphylococcus aureus,"('UWYHMGVUTGAWSP-JKIFEVAISA-N', 'YEZNLOUZAIOMLT-UHFFFAOYSA-N')"
rifampicin,ticagrelor,staphylococcus aureus dsm 20231,0.2445,0.0026742423796836,antagonism,JQXXHWHPUNPDRT-WLSIYKJHSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'OEKWJQXRCDYSHL-FNOIDJSQSA-N')"
sulfamethoxazol,ticagrelor,staphylococcus aureus dsm 20231,0.2538,0.0026742423796836,antagonism,JLKIGFTWXXRPMT-UHFFFAOYSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('JLKIGFTWXXRPMT-UHFFFAOYSA-N', 'OEKWJQXRCDYSHL-FNOIDJSQSA-N')"
spectinomycin,tolfenamic,staphylococcus aureus dsm 20231,0.1433,0.0026742423796836,antagonism,UNFWWIHTNXNPBV-WXKVUWSESA-N,YEZNLOUZAIOMLT-UHFFFAOYSA-N,staphylococcus aureus,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'YEZNLOUZAIOMLT-UHFFFAOYSA-N')"
streptomycin,tamoxifene,staphylococcus aureus dsm 20231,0.165,0.0144515349789524,antagonism,UCSJYZPVAKXKNQ-HZYVHMACSA-N,NKANXQFJJICGDU-QPLCGJKRSA-N,staphylococcus aureus,"('NKANXQFJJICGDU-QPLCGJKRSA-N', 'UCSJYZPVAKXKNQ-HZYVHMACSA-N')"
streptomycin,thymol,staphylococcus aureus dsm 20231,-0.4939,0.0026742423796836,synergy,UCSJYZPVAKXKNQ-HZYVHMACSA-N,MGSRCZKZVOBKFT-UHFFFAOYSA-N,staphylococcus aureus,"('MGSRCZKZVOBKFT-UHFFFAOYSA-N', 'UCSJYZPVAKXKNQ-HZYVHMACSA-N')"
streptomycin,ticagrelor,staphylococcus aureus dsm 20231,-0.2618,0.0200814274400781,synergy,UCSJYZPVAKXKNQ-HZYVHMACSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('OEKWJQXRCDYSHL-FNOIDJSQSA-N', 'UCSJYZPVAKXKNQ-HZYVHMACSA-N')"
streptozotocin,ticagrelor,staphylococcus aureus dsm 20231,0.2204,0.0026742423796836,antagonism,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,OEKWJQXRCDYSHL-FNOIDJSQSA-N,staphylococcus aureus,"('OEKWJQXRCDYSHL-FNOIDJSQSA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
telithromycin,thymol,staphylococcus aureus dsm 20231,-0.324,0.0098119684434434,synergy,LJVAJPDWBABPEJ-PNUFFHFMSA-N,MGSRCZKZVOBKFT-UHFFFAOYSA-N,staphylococcus aureus,"('LJVAJPDWBABPEJ-PNUFFHFMSA-N', 'MGSRCZKZVOBKFT-UHFFFAOYSA-N')"
ticagrelor,trimethoprim,staphylococcus aureus dsm 20231,-0.1516,0.0469422825159344,synergy,OEKWJQXRCDYSHL-FNOIDJSQSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'OEKWJQXRCDYSHL-FNOIDJSQSA-N')"
ticagrelor,triclosan,staphylococcus aureus dsm 20231,0.2467,0.0026742423796836,antagonism,OEKWJQXRCDYSHL-FNOIDJSQSA-N,XEFQLINVKFYRCS-UHFFFAOYSA-N,staphylococcus aureus,"('OEKWJQXRCDYSHL-FNOIDJSQSA-N', 'XEFQLINVKFYRCS-UHFFFAOYSA-N')"
ticagrelor,vancomycin,staphylococcus aureus dsm 20231,0.2567,0.0026742423796836,antagonism,OEKWJQXRCDYSHL-FNOIDJSQSA-N,MYPYJXKWCTUITO-LYRMYLQWSA-N,staphylococcus aureus,"('MYPYJXKWCTUITO-LYRMYLQWSA-N', 'OEKWJQXRCDYSHL-FNOIDJSQSA-N')"
ticagrelor,virginiamycin m1,staphylococcus aureus dsm 20231,0.2527,0.0026742423796836,antagonism,OEKWJQXRCDYSHL-FNOIDJSQSA-N,DAIKHDNSXMZDCU-FQTGFAPKSA-N,staphylococcus aureus,"('DAIKHDNSXMZDCU-FQTGFAPKSA-N', 'OEKWJQXRCDYSHL-FNOIDJSQSA-N')"
tolfenamic,trimethoprim,staphylococcus aureus dsm 20231,-0.1873,0.0368243175682432,synergy,YEZNLOUZAIOMLT-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'YEZNLOUZAIOMLT-UHFFFAOYSA-N')"
acetylsalicylic acid,amoxicillin,bacillus subtilis,0.192,0.0015049219715709,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,cccp,bacillus subtilis,0.1151,0.0015049219715709,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,UGTJLJZQQFGTJD-UHFFFAOYSA-N,bacillus subtilis,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
amoxicillin,chloramphenicol,bacillus subtilis,0.1224,0.0015049219715709,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,WIIZWVCIJKGZOK-RKDXNWHRSA-N,bacillus subtilis,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
amoxicillin,daptomycin,bacillus subtilis,0.124,0.0230754702307547,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,DOAKLVKFURWEDJ-QCMAZARJSA-N,bacillus subtilis,"('DOAKLVKFURWEDJ-QCMAZARJSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,cycloserine d,bacillus subtilis,0.1866,0.0015049219715709,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,DYDCUQKUCUHJBH-UWTATZPHSA-N,bacillus subtilis,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,erythromycin,bacillus subtilis,0.0751,0.0072446243747718,neutral,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,ULGZDMOVFRHVEP-RWJQBGPGSA-N,bacillus subtilis,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
amoxicillin,cefepime,bacillus subtilis,0.0811,0.0015049219715709,neutral,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,HVFLCNVBZFFHBT-ZKDACBOMSA-N,bacillus subtilis,"('HVFLCNVBZFFHBT-ZKDACBOMSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,fosfomycin,bacillus subtilis,0.1019,0.0027507183056528,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,bacillus subtilis,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
amoxicillin,imipenem,bacillus subtilis,0.1893,0.0015049219715709,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,bacillus subtilis,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
amoxicillin,miconazole,bacillus subtilis,0.0957,0.030834471138039,neutral,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,BYBLEWFAAKGYCD-UHFFFAOYSA-N,bacillus subtilis,"('BYBLEWFAAKGYCD-UHFFFAOYSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,nitrofurantoin,bacillus subtilis,-0.2057,0.0015049219715709,synergy,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,bacillus subtilis,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
acetylsalicylic acid,clarithromycin,bacillus subtilis,0.3217,0.0015049219715709,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,bacillus subtilis,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'BSYNRYMUTXBXSQ-UHFFFAOYSA-N')"
acetylsalicylic acid,cefotaxime,bacillus subtilis,0.1723,0.0015049219715709,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,GPRBEKHLDVQUJE-QSWIMTSFSA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'GPRBEKHLDVQUJE-QSWIMTSFSA-N')"
acetylsalicylic acid,cefuroxime,bacillus subtilis,0.1774,0.0015049219715709,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,JFPVXVDWJQMJEE-IZRZKJBUSA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'JFPVXVDWJQMJEE-IZRZKJBUSA-N')"
acetylsalicylic acid,doxorubicin,bacillus subtilis,0.225,0.0015049219715709,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,bacillus subtilis,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'BSYNRYMUTXBXSQ-UHFFFAOYSA-N')"
acetylsalicylic acid,erythromycin,bacillus subtilis,0.1837,0.0303248436218325,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,ULGZDMOVFRHVEP-RWJQBGPGSA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
acetylsalicylic acid,cefepime,bacillus subtilis,0.167,0.0072446243747718,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,HVFLCNVBZFFHBT-ZKDACBOMSA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'HVFLCNVBZFFHBT-ZKDACBOMSA-N')"
acetylsalicylic acid,fosfomycin,bacillus subtilis,-0.2909,0.0015049219715709,synergy,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
acetylsalicylic acid,pseudomonic acid,bacillus subtilis,-0.2001,0.0196313701963137,synergy,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,MINDHVHHQZYEEK-HBBNESRFSA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'MINDHVHHQZYEEK-HBBNESRFSA-N')"
acetylsalicylic acid,teicoplanin,bacillus subtilis,0.2059,0.005127882273501,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,bacillus subtilis,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'BSYNRYMUTXBXSQ-UHFFFAOYSA-N')"
acetylsalicylic acid,telithromycin,bacillus subtilis,0.2049,0.0015049219715709,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,LJVAJPDWBABPEJ-PNUFFHFMSA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'LJVAJPDWBABPEJ-PNUFFHFMSA-N')"
acetylsalicylic acid,tedizolid,bacillus subtilis,-0.1842,0.0126213897947222,synergy,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,bacillus subtilis,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
azithromycin,cccp,bacillus subtilis,-0.1036,0.0015049219715709,synergy,MQTOSJVFKKJCRP-BICOPXKESA-N,UGTJLJZQQFGTJD-UHFFFAOYSA-N,bacillus subtilis,"('MQTOSJVFKKJCRP-BICOPXKESA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
azithromycin,ciprofloxacin,bacillus subtilis,0.228,0.0015049219715709,antagonism,MQTOSJVFKKJCRP-BICOPXKESA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,bacillus subtilis,"('MQTOSJVFKKJCRP-BICOPXKESA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
azithromycin,doxorubicin,bacillus subtilis,0.1644,0.0015049219715709,antagonism,MQTOSJVFKKJCRP-BICOPXKESA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,bacillus subtilis,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
azithromycin,fusidic acid,bacillus subtilis,-0.1188,0.0062179410801434,synergy,MQTOSJVFKKJCRP-BICOPXKESA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,bacillus subtilis,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
azithromycin,gentamicin,bacillus subtilis,0.3054,0.0015049219715709,antagonism,MQTOSJVFKKJCRP-BICOPXKESA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,bacillus subtilis,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
azithromycin,trimethoprim,bacillus subtilis,-0.194,0.0015049219715709,synergy,MQTOSJVFKKJCRP-BICOPXKESA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,bacillus subtilis,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
bacitracin,benzalkonium,bacillus subtilis,-0.1471,0.0221793354645118,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
bacitracin,cefotaxime,bacillus subtilis,-0.1,0.0483750821704978,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,GPRBEKHLDVQUJE-QSWIMTSFSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'GPRBEKHLDVQUJE-QSWIMTSFSA-N')"
bacitracin,fosfomycin,bacillus subtilis,0.0941,0.0196313701963137,neutral,CLKOFPXJLQSYAH-ABRJDSQDSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
bacitracin,fusidic acid,bacillus subtilis,-0.1658,0.0015049219715709,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'IECPWNUMDGFDKC-MZJAQBGESA-N')"
bacitracin,gentamicin,bacillus subtilis,-0.2984,0.0015049219715709,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,bacillus subtilis,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'CLKOFPXJLQSYAH-ABRJDSQDSA-N')"
bacitracin,imipenem,bacillus subtilis,-0.3591,0.0015049219715709,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
bacitracin,linezolid,bacillus subtilis,-0.0832,0.025232056233629,neutral,CLKOFPXJLQSYAH-ABRJDSQDSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
bacitracin,pseudomonic acid,bacillus subtilis,-0.0784,0.0212744579200616,neutral,CLKOFPXJLQSYAH-ABRJDSQDSA-N,MINDHVHHQZYEEK-HBBNESRFSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'MINDHVHHQZYEEK-HBBNESRFSA-N')"
bacitracin,nitrofurantoin,bacillus subtilis,-0.1916,0.0039683929696202,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
bacitracin,penicillin g,bacillus subtilis,-0.1644,0.005127882273501,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
bacitracin,streptomycin,bacillus subtilis,-0.234,0.0015049219715709,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'UCSJYZPVAKXKNQ-HZYVHMACSA-N')"
bacitracin,triclosan,bacillus subtilis,-0.136,0.0072446243747718,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,XEFQLINVKFYRCS-UHFFFAOYSA-N,bacillus subtilis,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'XEFQLINVKFYRCS-UHFFFAOYSA-N')"
benzalkonium,daptomycin,bacillus subtilis,-0.1113,0.0144375936737877,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,DOAKLVKFURWEDJ-QCMAZARJSA-N,bacillus subtilis,"('DOAKLVKFURWEDJ-QCMAZARJSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,cycloserine d,bacillus subtilis,-0.1526,0.0015049219715709,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,DYDCUQKUCUHJBH-UWTATZPHSA-N,bacillus subtilis,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,miconazole,bacillus subtilis,-0.1413,0.0015049219715709,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,BYBLEWFAAKGYCD-UHFFFAOYSA-N,bacillus subtilis,"('BYBLEWFAAKGYCD-UHFFFAOYSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,novobiocin,bacillus subtilis,-0.1345,0.0382338335204136,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,bacillus subtilis,"('VVZBFOKBSDGVGZ-UHFFFAOYSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
benzalkonium,procaine,bacillus subtilis,-0.1545,0.0015049219715709,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,MFDFERRIHVXMIY-UHFFFAOYSA-N,bacillus subtilis,"('MFDFERRIHVXMIY-UHFFFAOYSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,puromycin,bacillus subtilis,-0.1574,0.0015049219715709,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,bacillus subtilis,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,teicoplanin,bacillus subtilis,-0.146,0.0015049219715709,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,bacillus subtilis,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,trimethoprim,bacillus subtilis,0.1122,0.0015049219715709,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,bacillus subtilis,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
cccp,cefotaxime,bacillus subtilis,0.1393,0.0015049219715709,antagonism,UGTJLJZQQFGTJD-UHFFFAOYSA-N,GPRBEKHLDVQUJE-QSWIMTSFSA-N,bacillus subtilis,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,egcg,bacillus subtilis,-0.0905,0.0314665503146655,neutral,UGTJLJZQQFGTJD-UHFFFAOYSA-N,WMBWREPUVVBILR-WIYYLYMNSA-N,bacillus subtilis,"('UGTJLJZQQFGTJD-UHFFFAOYSA-N', 'WMBWREPUVVBILR-WIYYLYMNSA-N')"
cccp,fusidic acid,bacillus subtilis,-0.1803,0.0094399650943996,synergy,UGTJLJZQQFGTJD-UHFFFAOYSA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,bacillus subtilis,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,gentamicin,bacillus subtilis,0.2585,0.0015049219715709,antagonism,UGTJLJZQQFGTJD-UHFFFAOYSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,bacillus subtilis,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,pseudomonic acid,bacillus subtilis,-0.1372,0.0015049219715709,synergy,UGTJLJZQQFGTJD-UHFFFAOYSA-N,MINDHVHHQZYEEK-HBBNESRFSA-N,bacillus subtilis,"('MINDHVHHQZYEEK-HBBNESRFSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,novobiocin,bacillus subtilis,-0.1437,0.0314665503146655,synergy,UGTJLJZQQFGTJD-UHFFFAOYSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,bacillus subtilis,"('UGTJLJZQQFGTJD-UHFFFAOYSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
