drug,inchikey,level,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
nalidixic acid,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,A4,0.088509932,-0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,-0.088509932,0.088509932,0.088509932,0.088509932,-0.088509932,-0.088509932,0.088509932,0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088509932,-0.088045403,0.088509932,-0.088509932,-0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,0.088509932,-0.088509932,-0.08568462,0.088509932,0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,-0.088509932,-0.088509932,-0.088509932,-0.088509932,-0.088509932,0.088509932,0.088509932,0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088509932,-0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088509932,-0.088509001,-0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,-0.088509932,0.088509932,0.088509932,-0.088509932,0.088505492,-0.088509932,-0.088509932,0.088509932,0.088509932,-0.088509932,-0.088509932,-0.088509932,0.088509932,-0.088496633,-0.086012393,0.088509932,0.088509932,-0.078066431,0.088509932,-0.088509932,-0.088509932,-0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932,0.088509932
narasin,VHKXXVVRRDYCIK-CWCPJSEDSA-N,A4,0.089580819,0.089580819,0.089580819,0.089580819,-0.075940937,0.089580819,-0.089147463,0.089565858,0.089580156,0.089580819,-0.089580819,0.089580819,-0.089580819,0.089580819,-0.089558959,-0.089580819,-0.089580819,0.089580819,-0.089580819,0.089580789,0.089580819,0.089580819,-0.089580819,0.018291822,-0.089580819,0.089580819,-0.089580819,-0.018127633,-0.089580819,-0.089580819,-0.089580819,-0.089580819,0.089580819,0.089580819,-0.089580819,0.089580752,0.089580819,-0.089580819,-0.089580819,0.088731967,-0.089519359,0.087689452,0.077903882,-0.089580819,0.089579009,0.089580819,0.089580618,-0.089580819,-0.089580819,-0.089580819,0.089580819,0.089580819,-0.089580819,0.089580819,0.089580819,-0.089580819,0.089580819,-0.089580819,0.089580819,-0.089580819,-0.089580819,0.089580819,0.089580819,0.089580819,-0.089580819,0.089580819,-0.08725436,0.089580819,0.089580819,0.048950892,-0.089580819,0.089580819,0.089580819,-0.089580819,0.089580819,-0.089580819,-0.089580819,-0.089580819,-0.089580819,-0.089580819,0.089580819,0.089578152,-0.08958064,0.089580819,-0.089580819,0.089580819,0.089580819,-0.089580819,0.089580789,-0.089580819,-0.089580819,-0.089580819,0.089580819,-0.089580819,-0.089537434,0.089580618,0.089580819,0.089580819,0.089514285,0.089580819,-0.089580819,0.089580819,-0.089580819,0.089580819,0.089580819,-0.089580819,-0.089580819,-0.089580819,0.089580819,0.089580819,-0.089580819,0.089574374,0.089580819,-0.089580819,0.084284715,-0.089579999,-0.089580819,0.089580819,-0.089580819,0.089580819,-0.089580819,-0.089580819,0.089580819,-0.089580819,0.089580819,0.089580819,0.089578889,-0.089580819
neomycin sulfate,OIXVKQDWLFHVGR-WQDIDPJDSA-N,A4,0.091043867,-0.089960687,-0.047744699,-0.091025881,0.091043808,0.091043867,-0.091043867,0.090704598,-0.091042936,0.091043867,0.091043867,-0.084350169,-0.091043867,0.091043867,-0.091043867,-0.059713159,-0.091043867,0.091043837,-0.091042772,0.091043867,-0.090299644,-0.09101706,0.091043867,-0.091006123,-0.091043867,-0.046868335,-0.091043867,0.091043867,0.091043867,0.032850832,-0.091043867,0.091041885,0.090741694,-0.091043867,-0.090098687,-0.091043867,-0.091043867,0.014962813,-0.091035262,0.09103512,-0.091043763,-0.091042981,-0.091043867,0.091043867,-0.091043822,0.09095557,0.091043867,-0.091043867,0.090998493,0.091043867,-0.089700431,-0.091043867,-0.086147964,-0.059174746,0.091043867,0.076188676,-0.016553104,-0.08809676,-0.091043867,-0.091043845,0.090640754,-0.091043636,-0.091043867,-0.091043867,-0.091043867,-0.091043867,0.091043867,-0.091043867,0.091043867,0.091043867,-0.090917878,-0.091038235,-0.091043867,0.090804569,-0.091043867,0.091043867,0.09104272,0.073052697,0.091043867,0.091043867,0.091043867,0.091043845,-0.091042839,-0.091043867,-0.091043763,-0.090513878,0.091043688,0.091043822,-0.066419221,0.091043867,-0.091043867,-0.091043867,0.091040529,-0.09104348,-0.091043867,-0.091043867,0.090035513,-0.091043867,0.091043867,0.090448864,-0.091043867,0.091043867,0.091035977,0.091043867,0.091043867,-0.091043867,-0.091037035,-0.091043867,0.090566039,-0.091043867,-0.091043867,0.091043867,-0.091043867,-0.091043867,-0.089207143,-0.091043867,0.091043867,-0.091043867,-0.09103784,-0.090897568,0.091043867,-0.091043867,-0.090691231,0.077657782,-0.091043867,0.091043867,0.091043867,-0.091043867
netilmicin,CIDUJQMULVCIBT-MQDUPKMGSA-N,A4,0.027130479,0.080634952,-0.09091226,-0.092422083,0.092436425,0.092436425,-0.092427179,-0.092436425,0.086978264,0.092436425,0.092436425,0.09207546,-0.092436425,0.092436425,-0.092436425,0.070264876,-0.092436425,0.092436425,-0.033612929,0.092436425,-0.092385896,0.092436425,0.092436425,-0.086350694,-0.092436425,0.092436425,-0.092436425,-0.084944479,0.092218846,-0.09243115,-0.092436425,-0.021185573,-0.092436343,-0.092436425,-0.080309227,-0.092436425,-0.092436425,-0.089558363,0.034853198,-0.091566637,-0.049195502,-0.07183338,-0.092436425,0.092144445,-0.092436425,0.092428386,0.092436373,-0.092436425,-0.092422806,0.092436425,-0.092436425,-0.092436425,-0.092264324,0.092436425,0.083629489,-0.092436425,0.092382982,-0.092418566,-0.059189063,-0.092436425,-0.092408575,0.082042068,-0.092432141,-0.092436425,-0.092436425,-0.092436425,0.092436425,0.092436425,0.092436425,0.092436425,-0.011542235,-0.092430636,-0.092436425,0.092277855,-0.092436425,0.092436425,-0.092436425,0.075913489,0.092436098,0.09242174,0.092436425,0.042934626,0.091352731,-0.092436425,-0.092436425,-0.09114708,0.092436425,-0.090353347,0.092436425,0.092436425,-0.092436425,-0.092436425,0.092436425,-0.092436425,-0.055337884,0.092436098,0.092030555,-0.092436396,0.092436425,0.092436425,0.092429236,0.092436425,0.092436425,0.092436425,0.092436425,-0.092432097,0.066500343,-0.091827966,-0.091784805,-0.083664075,-0.092436425,0.092436425,-0.092436425,-0.092436425,-0.085520148,-0.092436425,0.092436425,-0.092436425,-0.092436425,-0.091372699,-0.092426024,-0.092436425,0.092436425,-0.092436373,-0.0858934,0.092433274,0.092436425,-0.092436425
nifurtimox,ARFHIAQFJWUCFH-IZZDOVSWSA-N,A4,-0.088888429,-0.090076141,-0.090199538,-0.090199538,-0.090199322,-0.087430671,0.090199538,-0.090199493,-0.090199538,0.090199538,0.090109751,-0.090199471,-0.088284492,-0.090199538,0.090199538,-0.090199538,0.090199254,0.090199538,0.090199538,0.090067282,-0.072250523,0.090199538,-0.090199538,-0.090199351,0.090199538,-0.090199538,0.090199538,0.090198927,-0.090199538,-0.090199478,0.090199493,0.090199538,-0.090199538,-0.090199538,-0.090186335,-0.090175368,0.09010531,-0.088657074,-0.090161249,-0.090199538,0.090195954,0.090107843,-0.020542685,0.090199538,-0.090199538,-0.090199538,-0.090199538,0.086556576,0.089059778,-0.090199441,0.090199538,-0.090199538,0.090199538,0.090199538,0.090199538,-0.090199538,0.090199538,-0.089669265,0.090199538,-0.090090588,-0.090108186,-0.090199538,0.090199538,-0.090199538,-0.090199538,-0.089822605,0.090199538,0.090199538,0.082745187,-0.090199538,0.08627639,0.05542947,-0.078498527,-0.090197407,-0.090199538,-0.090199538,-0.079800598,0.086246312,0.090188108,0.090199538,-0.090199538,0.090198293,0.090199538,-0.053889215,0.090199538,-0.090160735,0.090199538,-0.090199538,0.090199411,0.090198755,0.090199538,-0.090199538,-0.090199538,0.090199538,0.090199448,0.090199538,-0.090163246,0.090199538,-0.090199411,0.090199538,0.090196691,-0.090199538,0.090194449,-0.090199538,-0.090199485,-0.090199009,0.090199076,-0.090199538,-0.090199538,-0.090199538,-0.090199538,0.089728363,0.090199538,0.090199538,0.017205453,0.090199538,0.090198927,0.090199538,-0.090199538,-0.090186432,0.090199538,-0.090199538,-0.090199463,0.067372181,-0.090132602,0.090199538,-0.090199538,-0.090199538
nigericin,DANUORFCFTYTSZ-SJSJOXFOSA-N,A4,0.089765728,-0.089764409,-0.022778818,0.089765728,0.08975824,0.089765728,0.089764908,-0.08976534,0.089765728,0.089765728,0.089765728,0.089765728,-0.089765728,0.089765728,-0.089765728,0.089765728,-0.089765728,0.089765728,-0.08976566,0.089656539,-0.089765728,0.089765728,0.089765728,-0.089765728,-0.089765094,0.089765728,-0.089765728,-0.089765728,-0.089765728,-0.089765728,-0.089765728,0.0192148,-0.089764975,-0.089765728,-0.089765728,-0.089765728,-0.089765728,-0.089765728,-0.089765728,-0.089765728,-0.089751378,0.089765728,0.089229703,0.083925121,-0.089764483,0.089765728,0.089765683,-0.089765728,-0.089765728,-0.089765728,-0.08976534,-0.089733653,-0.089567512,0.089765728,0.089765728,-0.089765728,-0.089765728,-0.089765728,0.089761011,-0.089486912,-0.089765728,0.089765728,0.089765728,-0.089765728,-0.089765728,0.089765728,0.070773266,-0.089757793,0.089765266,0.087355636,-0.089765728,-0.089765392,0.089765728,-0.089765728,-0.089742087,0.089765728,-0.089765728,0.089744441,-0.089765698,-0.089751363,0.089765728,0.089765728,0.089765728,-0.089765728,-0.089765728,0.089602932,-0.089765728,-0.089765728,-0.082207315,-0.089756988,-0.089765728,-0.089765728,0.089765728,0.089066163,0.08976528,0.089765728,-0.067140773,0.089765728,0.089711264,0.089765728,-0.089765728,0.089765728,-0.07797166,0.089765728,0.089765728,-0.089765728,-0.089765728,-0.076301098,0.089765728,0.076313742,-0.089765728,0.089765728,0.089765728,-0.089765728,-0.089765728,-0.089765728,0.089765728,-0.089765728,-0.089765728,0.089765728,0.08975219,-0.089765728,0.089765728,-0.089765728,-0.089765728,0.089765728,0.089765728,-0.089765728
nitrofurantoin,NXFQHRVNIOXGAQ-YCRREMRBSA-N,A4,0.09034954,-0.090346299,-0.09034954,0.09034954,0.08913134,0.09034954,0.09034954,-0.090290502,0.09034954,-0.09034954,0.09034954,-0.09034954,-0.09034954,-0.09034954,-0.09034954,-0.09034954,-0.09034954,0.09034954,0.09034954,-0.045543261,-0.09034954,-0.09034954,-0.09034954,-0.09034954,0.09034954,0.09033601,-0.09034954,0.082426615,-0.09034308,-0.09034954,0.09034954,0.09034954,0.09034954,-0.09034954,0.09034954,-0.090292647,0.09034954,0.030167049,-0.09034954,-0.09034954,-0.089980453,0.09034954,-0.09034954,0.090348989,-0.090329662,-0.09034954,-0.090349421,-0.09034954,0.090306774,0.074245349,-0.090338126,-0.09034954,0.09034954,0.09034954,0.081500947,-0.09034954,0.090349123,0.044700086,0.09034954,0.09034954,-0.088908672,-0.09034954,-0.09034954,-0.09034954,-0.09034954,0.09034954,-0.09034954,0.09034954,0.09034954,0.090214074,0.09034954,0.090349354,-0.09034954,-0.09034954,0.09034954,-0.09034954,-0.090261623,-0.09034954,0.09034954,-0.09034954,-0.09034954,-0.09034954,-0.017430738,-0.09034954,0.09034954,-0.090291813,0.09034954,-0.09034954,-0.079607233,0.09034954,0.09034954,-0.09034954,-0.09034954,-0.09034954,0.09034954,0.090349101,-0.09034954,-0.090349495,0.09034954,0.088462487,0.075651884,-0.09034954,0.09034954,-0.09034954,-0.09034954,-0.09034954,0.09034954,-0.09034954,0.09034954,-0.09034954,-0.09034954,0.09034954,0.09034954,0.09034954,-0.09034954,-0.090349518,-0.042528134,0.088265143,-0.09034954,0.090349339,-0.09034954,-0.09034954,-0.09034954,-0.09034954,0.09034954,-0.09034954,-0.09034954,-0.090349443
nitroxoline,RJIWZDNTCBHXAL-UHFFFAOYSA-N,A4,0.08936882,-0.08936882,-0.08936882,0.08936882,0.08936882,-0.08936882,0.08936882,0.08936882,0.08936882,-0.087392971,0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,0.08936882,-0.08936882,-0.009210206,-0.08936882,0.08936882,-0.08936882,-0.08936882,0.08936882,-0.089320421,-0.08936882,0.089246355,-0.08936882,0.08936882,0.08936882,0.08936882,0.08936882,-0.08936882,0.089344501,-0.08936882,0.08936882,0.040100392,-0.08936882,-0.08936882,-0.08936882,0.08936882,0.024253584,-0.08936882,0.08936882,-0.08936882,-0.08936882,-0.08936882,0.08936882,-0.08936882,-0.08936882,-0.08936882,0.08936882,0.08936882,-0.08936882,0.08936882,0.08936882,-0.08936882,0.08936882,0.08936882,0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,0.08936882,-0.08936882,-0.08936882,0.08936882,0.08936882,-0.08936879,0.08936882,-0.089364849,0.08936882,0.08936882,-0.08936882,-0.08936882,-0.08936882,0.08936882,0.089368671,-0.08936882,-0.08936882,0.08936882,-0.08936882,0.08936882,-0.088089421,0.08936882,0.08936882,0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,0.08936882,0.089365244,0.08936882,-0.08936882,0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,0.08936882,0.089274943,-0.08936882,-0.08936882,0.08936882,-0.08936882,-0.08936882,0.08936882,0.08936882,0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,-0.08936882,0.08936882,0.08936882,-0.08936882,-0.08936882,0.08936882,0.08936882,0.08936882,-0.08936882,-0.08936882
nonactin,RMIXHJPMNBXMBU-QIIXEHPYSA-N,A4,-0.032291315,0.102391876,-0.095099136,0.100025855,-0.102244504,0.094236784,-0.079794802,-0.064423747,-0.096931346,0.029493604,-0.101928435,0.088022888,-0.102309376,0.102407791,0.060662124,-0.101691097,0.101995625,0.102418132,-0.093140081,-0.044512488,0.102413893,-0.070260435,-0.102418609,0.034190137,-0.062047161,0.086670332,-0.017461656,-0.007997096,-0.102371395,-0.102405436,-0.098431401,-0.102271363,0.102400318,0.102146268,-0.083890319,0.05467771,0.102413639,-0.09109579,-0.094907984,0.063373208,0.099164873,0.092332117,0.086391531,-0.023039728,-0.081519313,-0.032467365,-0.09066356,-0.100743622,0.094750144,-0.102416955,0.102417573,0.101975709,-0.101885416,0.090035833,0.102068052,-0.102418453,0.099764496,0.101746477,0.099748291,0.012381653,-0.025097962,0.077975564,0.101263829,0.101867497,-0.102418944,0.08312203,0.091084696,0.101692617,0.076076373,-0.098451599,-0.102000304,0.102107637,0.099981666,-0.043920644,0.102418251,-0.102419227,0.051195666,-0.102147669,-0.102413945,0.017389107,-0.075342342,-0.087049887,0.015543901,0.098556913,-0.09608914,0.101110108,0.102117009,-0.102419265,0.101439096,-0.102418706,-0.10226129,-0.102366589,0.102320664,-0.102393039,-0.025166078,-0.039762333,0.062050905,0.102342866,-0.090679437,0.10241764,-0.100602083,0.063646019,-0.074748009,0.102381691,0.102419265,-0.102340922,-0.097130202,-0.089228317,0.061893582,0.073304169,0.053325534,-0.035309155,0.102419265,0.101948828,0.101856485,-0.025105637,-0.076987453,0.102393501,-0.102416575,0.102398805,-0.102258593,-0.101803556,-0.062740594,-0.085679196,0.102325082,0.100770049,-0.087369055,-0.099543907
norfloxacin,OGJPXUAPXNRGGI-UHFFFAOYSA-N,A4,0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,-0.088638246,0.088638939,-0.088638939,0.088637479,0.088638939,-0.088638939,0.088638939,0.088638939,-0.088638939,-0.088638939,-0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.060010448,-0.088638939,-0.088638939,0.088638939,-0.088638939,0.088638939,0.088638939,-0.088638939,-0.088638939,0.088638939,0.088638939,-0.088638939,-0.088638939,-0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,-0.088638939,-0.088638939,-0.088638939,-0.088638939,0.088638939,-0.088638939,0.088638939,-0.088638939,-0.088638939,0.088638939,-0.088638939,0.088638939,-0.088638939,-0.088638939,0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638507,0.088638939,-0.088638939,-0.088638939,-0.088638939,-0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,-0.088638939,-0.088638939,0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,0.088638939,-0.088638939,0.088638939,-0.088638939,-0.088638939,0.088638939,-0.088638939,-0.088513374,0.088638939,0.088638939,-0.088638939,0.080354922,0.088638939,0.088638939,0.088638939,-0.088638939,0.088638939,-0.088638939,-0.088638939,0.088638939,-0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939,-0.088638939,0.088638939,0.088638939,-0.088638939,0.088638939,0.088638939,0.088638939
novobiocin,YJQPYGGHQPGBLI-KGSXXDOSSA-N,A4,0.061536163,0.093599662,0.091738142,0.02268791,-0.093779236,0.093875259,-0.093893334,-0.093886115,-0.061573192,0.093893796,-0.093720078,0.093893796,-0.093798049,0.093893223,-0.093875244,0.076504201,-0.093893796,0.093893103,0.072286986,-0.084970027,-0.026593443,0.093891777,0.093893796,0.016128263,-0.08128608,0.093893453,0.091092348,0.093729705,-0.093686618,-0.087638125,-0.093893796,0.093890458,-0.093830436,-0.093795508,-0.093840607,-0.09378881,-0.093893796,-0.058200926,-0.092913501,-0.092119366,0.086132005,-0.09374024,-0.093893714,0.063484862,-0.093890145,0.08399599,0.092639334,-0.09389361,-0.093191981,0.093893796,0.053985171,-0.093893796,-0.093344465,0.093889222,0.015930517,-0.093859233,-0.093893796,0.091175914,0.090883449,-0.089640751,-0.062718019,-0.080623649,-0.087524936,-0.093838908,-0.093893796,0.093884118,0.093892984,-0.091912344,-0.022629935,-0.052816689,0.09388531,-0.093893796,-0.093839824,0.093893796,-0.093893737,0.090365015,-0.093884788,0.085602894,0.070058487,0.092910804,0.093893796,-0.093879648,0.083900854,-0.093893796,-0.093893357,0.093892202,0.093885526,-0.093858644,-0.091751315,-0.093061052,-0.093893796,-0.093893759,0.093888022,-0.093224414,-0.093893796,0.092051223,-0.084133498,-0.093891971,-0.093585022,0.091841526,0.093885012,0.093893737,0.093702383,0.093838684,0.093893796,-0.080040224,-0.046920627,0.093893796,-0.078595273,-0.09388832,-0.092847705,0.093893796,-0.093884349,-0.093893796,0.0757384,-0.093893796,0.093892977,-0.093890607,0.092945032,-0.093741104,0.092648752,-0.093890443,0.092248313,-0.093872555,-0.093820103,0.093893327,0.093893796,-0.093828648
nsc630678,VABRZWDEEDQLRD-UHFFFAOYSA-N,A4,-0.099027507,0.098063543,0.095898956,-0.098863721,-0.098544754,0.060082212,-0.09693107,0.033609476,0.098159656,0.097427018,-0.098802164,0.099046595,-0.080976747,0.098980121,0.037045795,-0.029846337,-0.09893468,0.098997146,0.097032435,0.097212538,-0.098393828,0.09903679,0.099047624,0.095280789,0.052671283,0.098723084,0.01095501,-0.095938295,-0.098169684,-0.096582085,-0.09904702,0.093963169,-0.096714795,0.098950669,-0.041776679,-0.096283823,-0.097965188,0.074818723,-0.092247695,-0.097709477,0.098684527,-0.005164036,-0.089150421,-0.073066235,-0.098293751,0.098969847,-0.090445884,-0.032467365,0.050519533,0.094421692,-0.09843614,0.098680913,-0.098917298,0.089076087,0.099015348,-0.098972552,-0.098883048,-0.090161517,0.099041015,-0.098869525,0.092649899,-0.098621055,0.09825141,-0.098644815,-0.086908355,0.098090194,0.091236539,0.099047668,0.05695115,0.098812282,0.098900653,-0.064544551,-0.056146592,0.097274937,-0.091148548,0.08528164,-0.097790234,-0.083546817,-0.048177294,-0.084773518,0.043255016,-0.085314006,0.067776203,-0.099046737,-0.099046908,-0.073112682,0.099004135,-0.099033117,0.098902084,-0.014090205,-0.099047109,-0.098815784,0.089903243,-0.091265157,-0.098982938,0.099020846,-0.09206219,-0.096814349,0.033612769,0.099047862,-0.063381925,0.099047862,0.098831445,0.09851519,0.089816146,0.077912807,0.098897658,0.098482743,-0.095505439,0.032764327,0.088727392,-0.019768121,-0.08055646,-0.099046312,0.098968007,-0.099038206,0.093803354,-0.077161677,0.072243817,0.099042885,-0.06960284,-0.098918833,0.097145021,-0.099039398,0.09857399,0.09296079,0.059030544,0.098183587
ofloxacin,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,A4,0.088567354,-0.088567354,-0.088567354,0.088567354,0.088567354,0.088567354,0.088567354,0.088567354,0.088567354,-0.088567354,-0.088567354,-0.088567354,-0.088567354,0.088567354,-0.088567354,-0.088567354,0.088567354,0.088567354,-0.088567354,-0.088567354,0.088567354,0.088567354,-0.088567354,0.088567354,0.088567354,-0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,0.088567354,0.088567354,0.088567354,-0.088567354,0.088565826,-0.083808094,0.088567354,-0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,-0.088567354,-0.088567354,0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,-0.088567354,-0.088567354,-0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,0.088567354,-0.088567354,-0.088567354,-0.088567354,0.088567257,0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,0.088567354,-0.088567354,-0.088567354,-0.088567354,0.088567354,-0.088567354,-0.088567354,-0.088567354,0.088567354,0.088567354,0.088567354,0.088567354,-0.088567354,0.088567354,0.088567354,-0.088567354,-0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,-0.088567324,-0.088567354,0.088567145,-0.073845826,0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,0.088567354,0.088567354,0.088567354,0.088567354,-0.088567354,-0.088567354,0.083673738,-0.088567354,0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,-0.088567354,0.088567354,0.088567354,-0.088567324
